pfct_sn,pfct_nm,addr,instl_ymd,instl_place_cd_nm,prvt_pblc_yn_cd_nm,idrodr_cd_nm,incld_water,updated_date
25243,운암동_벽산블루밍1단지(105동 1층앞),"광주광역시 북구 서강로54번길 55 (운암동, 벽산 블루밍1차아파트)",2008-08-20,도시공원,공공,실외,미포함,2024-02-16
25267,수완지구 1호(새골풀) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1038,2008-09-22,도시공원,공공,실외,미포함,2024-02-16
25268,수완지구 2호(고실) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1099,2008-09-22,도시공원,공공,실외,미포함,2024-02-16
25269,수완지구 3호(신완) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1045,2008-09-22,주택단지,민간,실외,미포함,2024-02-16
25270,수완지구 4호(꽃방울) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1117,2008-09-22,주택단지,민간,실외,미포함,2024-02-16
25271,수완지구 5호(잿등) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1325,2008-09-22,주택단지,민간,실외,미포함,2024-02-16
25272,수완지구 6호(우주선) 어린이공원 놀이터,광주광역시 광산구 장덕동 광주 광산구 장덕동 1456,2008-09-22,주택단지,민간,실외,미포함,2024-02-16
25273,수완지구 7호 (보물선) 어린이공원 놀이터,광주광역시 광산구 장덕동 1168,2008-09-22,주택단지,민간,실외,미포함,2024-02-16
25274,수완지구 제8호 (골옷) 어린이공원 놀이터,광주광역시 광산구 장덕동 1524,2008-09-22,도시공원,공공,실외,미포함,2024-02-16
25275,수완지구 제9호 (장덕) 어린이공원 놀이터,광주광역시 광산구 장덕동 1598,2008-09-22,도시공원,공공,실외,미포함,2024-02-16
25318,운암동_벽산블루밍3단지(307동뒤),"광주광역시 북구 대자로 55 (운암동, 벽산 블루밍3차아파트)",2008-08-19,어린이집,민간,실외,미포함,2024-02-16
25319,운암동_벽산블루밍3단지(309동뒤),"광주광역시 북구 대자로 55 (운암동, 벽산 블루밍3차아파트)",2008-08-20,도시공원,공공,실외,미포함,2024-02-16
25321,동천호반베르디움아파트 어린이놀이터2,"광주광역시 서구 하남대로680번길 10(동천동, 호반베르디움아파트)",2008-08-26,주택단지,민간,실외,미포함,2024-02-16
25322,동천호반베르디움아파트 어린이놀이터3,"광주광역시 서구 하남대로680번길 10(동천동, 호반베르디움아파트)",2008-08-26,도시공원,공공,실외,미포함,2024-02-16
25389,한일베라체아파트 103동뒤놀이시설,"광주광역시 남구 회재로 211 (지석동, 한일베라체아파트)",2008-08-28,주택단지,민간,실외,미포함,2024-02-16
25390,한일베라체아파트 107동뒤놀이시설,"광주광역시 남구 회재로 211 (지석동, 한일베라체아파트)",2008-08-28,주택단지,민간,실외,미포함,2024-02-16
25391,한일베라체아파트 110동뒤놀이시설,"광주광역시 남구 회재로 211 (지석동, 한일베라체아파트)",2008-08-28,주택단지,민간,실외,미포함,2024-02-16
25392,대촌어린이공원 놀이시설,광주광역시 남구 지석동 325-5,2008-08-28,도시공원,공공,실외,미포함,2024-02-16
25415,주월2차 호반베르디움 어린이 놀이터,"광주광역시 남구 회재로 1174-14 (주월동, 호반베르디움2차아파트)",2008-09-03,주택단지,민간,실외,미포함,2024-02-16
25500,무돌 어린이공원 놀이터,광주광역시 광산구 우산동 1025-1번지,1988-08-23,주택단지,민간,실외,미포함,2024-02-16
25501,솔솔 어린이공원 놀이터,광주광역시 광산구 신창동 1231번지,2004-12-10,주택단지,민간,실외,미포함,2024-02-16
25578,산정셀트리움 아파트 105동옆놀이터,"광주광역시 광산구 목련로 42 (산정동, 부영 애시앙)",2008-10-06,주택단지,민간,실외,미포함,2024-02-16
25581,광주양림휴먼시아아파트 1단지 103동 옆 놀이터,"광주광역시 남구 제중로 11 (양림동, 휴먼시아1차아파트)",2008-09-23,주택단지,민간,실외,미포함,2024-02-16
25582,광주양림휴먼시아아파트 1단지 106동 앞 놀이터,"광주광역시 남구 제중로 11 (양림동, 휴먼시아1차아파트)",2008-09-23,주택단지,민간,실외,미포함,2024-02-16
25704,양산2차호반리젠시빌아파트 놀이시설,"광주광역시 북구 양산로71번길 33 (양산동, 호반리젠시빌아파트)",2010-09-27,주택단지,민간,실외,미포함,2024-02-16
25789,자연동산어린이집 놀이터,광주광역시 남구 제석로 93-3 (봉선동),2010-08-30,어린이집,민간,실외,미포함,2024-02-16
25790,금호2지구 한국아파트 놀이터,광주광역시 서구 금화로115번길 9,1998-09-01,주택단지,민간,실외,미포함,2024-02-16
25939,광주과학기술원 기혼자아파트 놀이터,광주광역시 북구 첨단과기로 123 (오룡동),2013-12-06,주택단지,민간,실외,미포함,2024-02-16
25943,화정동모아맨션아파트 놀이시설,"광주광역시 서구 화정로 135(화정동, 모아아파트)",1992-05-01,도시공원,공공,실외,미포함,2024-02-16
26081,화정금호타운2차아파트 놀이시설,"광주광역시 서구 염화로57번길 19(화정동, 금호2차아파트)",2010-09-17,도시공원,공공,실외,미포함,2024-02-16
26087,풍암중흥 1단지 아파트 101동 뒤 놀이터,"광주광역시 서구 마재로 21(금호동, 중흥아파트)",1997-10-03,도시공원,공공,실외,미포함,2024-02-16
26088,풍암중흥 1단지 아파트 104동 앞 놀이터,"광주광역시 서구 마재로 21(금호동, 중흥아파트)",1997-10-01,도시공원,공공,실외,미포함,2024-02-16
26329,양산동송지트리뷰아파트 놀이시설,"광주광역시 북구 연양로117번길 10 (양산동, 송지트리뷰아파트)",2008-10-21,주택단지,민간,실외,미포함,2024-02-16
26544,은빛근린공원(수완근린13호) 놀이터,광주광역시 광산구 수완로33번길 51 (수완동),2008-10-28,주택단지,민간,실외,미포함,2024-02-16
26545,아름근린공원(수완근린14호) 놀이터,광주광역시 광산구 신가동 광주 광산구 신가동 1066,2008-10-28,주택단지,민간,실외,미포함,2024-02-16
26546,수완 제 19호 (새터) 어린이공원 놀이터,"광주광역시 광산구 수완동 1706 수완동 1706 (도로명주소없음 임의등록, 좌표확인)",2008-10-28,주택단지,민간,실외,미포함,2024-02-16
26547,수완 제 20호 (은빛) 어린이공원 놀이터,광주광역시 광산구 수완동 1492,2008-10-28,어린이집,민간,실외,미포함,2024-02-16
26548,수완 제 21호 (아름) 어린이공원 놀이터,광주광역시 광산구 신가동 1063 광주광역시 광산구 신가동 1063,2008-10-28,주택단지,민간,실외,미포함,2024-02-16
26586,"하남2지구 부영 2차 201동, 204동 사이 놀이터1","광주광역시 광산구 목련로 41 (산정동, 부영 애시앙)",2008-10-31,주택단지,민간,실외,미포함,2024-02-16
26587,"하남2지구 부영2차 210동, 212동사이 놀이터2","광주광역시 광산구 목련로 41 (산정동, 부영 애시앙)",2008-10-31,도시공원,공공,실외,미포함,2024-02-16
26648,해광한신아파트 101동 102동 사이 놀이터,"광주광역시 서구 상무공원로 114(치평동, 해광한신아파트)",1997-06-23,도시공원,공공,실외,미포함,2024-02-16
26667,자유 어린이공원 놀이터,광주광역시 광산구 우산동 1076-1,1988-08-23,도시공원,공공,실외,미포함,2024-02-16
26743,장고분 어린이공원 놀이터,광주광역시 광산구 월계동 824-1,1996-12-30,도시공원,공공,실외,미포함,2024-02-16
26803,우산셋이나란히어린이집 놀이터,광주광역시 북구 동문대로167번길 40 (우산동),2010-03-17,도시공원,공공,실외,미포함,2024-02-16
26812,상무 4-1 근린공원 내 놀이터1,광주광역시 서구 유촌동 869,1996-06-29,도시공원,공공,실외,미포함,2024-02-16
26855,오치동_우성아파트(102동 뒤 놀이터),광주광역시 북구 서하로183번길 41 (오치동),2010-05-17,도시공원,공공,실외,미포함,2024-02-16
26895,도담 어린이공원 놀이터,광주광역시 광산구 월계동 789-1,1996-12-30,도시공원,공공,실외,미포함,2024-02-16
26897,천사 어린이공원 놀이터,광주광역시 광산구 신가동 1004-6,1999-12-06,도시공원,공공,실외,미포함,2024-02-16
26898,아람 어린이공원 놀이터,광주광역시 광산구 신창동 1108-2,1999-12-06,도시공원,공공,실외,미포함,2024-02-16
26899,서작 어린이공원 놀이터,광주광역시 광산구 우산로95번길 57-12 (우산동) 우산동 1590-1,1991-12-26,도시공원,공공,실외,미포함,2024-02-16
27198,무양공원 초등학교 옆 놀이터,광주광역시 광산구 산월로21번길 42 (월계동),2010-04-02,주택단지,민간,실외,미포함,2024-02-16
27200,신창2호 근린공원(역사공원) 놀이터,광주광역시 광산구 우산동 1045-2,2011-03-21,주택단지,민간,실외,미포함,2024-02-16
27240,두암동무등파크맨션3차아파트 놀이시설,광주광역시 북구 삼정로 106-2 (두암동),2010-05-27,주택단지,민간,실외,미포함,2024-02-16
27263,지산동 주공 휴먼시아 103동 앞 놀이터,"광주광역시 동구 동명로69번길 20 (지산동, 지산휴먼시아)",2010-05-17,주택단지,민간,실외,미포함,2024-02-16
27265,지산동 주공 휴먼시아 106동 뒤 놀이터,"광주광역시 동구 동명로69번길 20 (지산동, 지산휴먼시아)",2010-05-17,주택단지,민간,실외,미포함,2024-02-16
27271,꿈꾸는 어린이공원 놀이터,광주광역시 광산구 우산동 1045-2,1988-08-23,주택단지,민간,실외,미포함,2024-02-16
27535,송이어린이집 놀이터,광주광역시 북구 문화소통로302번길 27 (문흥동),2010-02-25,주택단지,민간,실외,미포함,2024-02-16
27556,수완자이아파트 놀이터(103동~104동 사이),"광주광역시 광산구 장덕로95번길 45 (장덕동, 수완자이)",2010-03-09,주택단지,민간,실외,미포함,2024-02-16
27610,송화마을휴먼시아6단지아파트 배모험놀이터,"광주광역시 남구 노대실로 49 (노대동, 송화마을휴먼시아6단지아파트)",2010-05-03,어린이집,민간,실외,미포함,2024-02-16
27611,송화마을휴먼시아6단지아파트 언덕놀이터,"광주광역시 남구 노대실로 49 (노대동, 송화마을휴먼시아6단지아파트)",2010-05-03,주택단지,민간,실외,미포함,2024-02-16
27614,우리들 어린이공원 놀이터,광주광역시 광산구 월계동 815-1,1996-12-30,주택단지,민간,실외,미포함,2024-02-16
27615,용아 어린이공원 놀이터,광주광역시 광산구 소촌동 20-1,1988-08-23,주택단지,민간,실외,미포함,2024-02-16
27616,으뜸어린이집 놀이터(흔들놀이기구 1개 검사),광주광역시 북구 삼정로3번길 45 (두암동),2010-05-12,주택단지,민간,실외,미포함,2024-02-16
27617,금호대우아파트 105동 앞 놀이터,"광주광역시 서구 치평로 107(치평동, 금호대우아파트)",1997-12-27,주택단지,민간,실외,미포함,2024-02-16
27618,금호대우아파트 111동 앞 놀이터,"광주광역시 서구 치평로 107(치평동, 금호대우아파트)",1997-12-27,어린이집,민간,실내,미포함,2024-02-16
27619,라인대주아파트 203동 앞 놀이터(조합놀이기구 검사),"광주광역시 서구 치평로 15(치평동, 라인대주아파트)",1997-12-31,어린이집,민간,실내,미포함,2024-02-16
27621,상무1차라인동산아파트 108동 뒤 놀이터,"광주광역시 서구 상무평화로 64(치평동, 상무지구 라인동산아파트)",1997-12-31,주택단지,민간,실외,미포함,2024-02-16
27622,한국아파트 103동 앞 놀이터,"광주광역시 서구 상무시민로 65(치평동, 한국아파트)",1997-03-01,주택단지,민간,실외,미포함,2024-02-16
27675,수완 아름마을 휴먼시아 3단지 아파트 304동 앞 놀이터,"광주광역시 광산구 하남대로261번길 11 (신가동, 아름마을 휴먼시아)",2010-03-04,주택단지,민간,실외,미포함,2024-02-16
27676,수완 아름마을 휴먼시아 3단지 아파트 관리사무소 앞 놀이터,"광주광역시 광산구 하남대로261번길 11 (신가동, 아름마을 휴먼시아)",2010-03-04,주택단지,민간,실외,미포함,2024-02-16
27677,수완 아름마을 휴먼시아 3단지 아파트 305동 옆 놀이터,"광주광역시 광산구 하남대로261번길 11 (신가동, 아름마을 휴먼시아)",2010-03-04,주택단지,민간,실외,미포함,2024-02-16
27717,첨단재능어린이집 놀이터,광주광역시 광산구 산월로 19 (월계동) 첨단재능어린이집,2010-03-31,주택단지,민간,실외,미포함,2024-02-16
27718,진아리채 5차 아파트 놀이터(2단지),"광주광역시 남구 원효천1길 5 (송하동, 송하동 진아리채 2단지)",2010-03-31,주택단지,민간,실외,미포함,2024-02-16
27720,화정무등파크맨션아파트 2동앞놀이시설,"광주광역시 서구 군분2로 45(화정동, 무등파크맨션)",1995-05-02,주택단지,민간,실외,미포함,2024-02-16
27721,현대아파트 놀이터,"광주광역시 서구 화운로175번길 15(화정동, 현대아파트)",1986-09-08,도시공원,공공,실외,미포함,2024-02-16
27757,문정어린이집 놀이터,"광주광역시 서구 백석길 20(마륵동, 문정어린이집)",2010-04-28,주택단지,민간,실외,미포함,2024-02-16
27814,오치동삼익2차아파트 놀이시설,"광주광역시 북구 설죽로336번길 21 (오치동, 삼익2차아파트)",2010-03-05,도시공원,공공,실외,미포함,2024-02-16
27980,학머리 어린이공원 놀이터,"광주광역시 동구 남문로 734 (학동, 학1마을) 학동 625",2010-04-05,어린이집,민간,실외,미포함,2024-02-16
27981,성요셉어린이집 놀이터,광주광역시 남구 입하2안길 20-22 (임암동),2010-04-05,도시공원,공공,실외,미포함,2024-02-16
28022,하남주공2단지아파트 관리사무소쪽놀이터,"광주광역시 광산구 월곡산정로 12 (우산동, 하남주공아파트 1차/2차 아파트)",2010-05-27,주택단지,민간,실외,미포함,2024-02-16
28024,하남주공2단지아파트 205동쪽놀이터,"광주광역시 광산구 월곡산정로 12 (우산동, 하남주공아파트 1차/2차 아파트)",2010-05-27,주택단지,민간,실외,미포함,2024-02-16
